"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","success","timeout","failed_images","failed_audio","failed_video","jspsych_start_time","load_time","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","validation-id","validation-point-id","last-estimations","validation-results","isSaccadeExperiment","typeOfSaccade","isTutorial","cueShownAtLeft","itiEnd","fixEnd","intraEnd","visualEnd","responseEnd","viewportWidth","viewportHeight","systemIsStillCalibrated","events"
"null","","null","psychophysics","237","899499","0.0-13.0-14.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","18.473071895424866","960","536","","","","","","","[{""x"":478,""y"":414,""t"":0},{""x"":416,""y"":446,""t"":34},{""x"":392,""y"":498,""t"":84},{""x"":411,""y"":484,""t"":139},{""x"":522,""y"":410,""t"":193},{""x"":556,""y"":383,""t"":251},{""x"":582,""y"":416,""t"":304},{""x"":522,""y"":441,""t"":361},{""x"":448,""y"":422,""t"":416},{""x"":442,""y"":398,""t"":470},{""x"":509,""y"":377,""t"":526},{""x"":510,""y"":395,""t"":581},{""x"":499,""y"":409,""t"":637},{""x"":477,""y"":447,""t"":693},{""x"":442,""y"":470,""t"":747},{""x"":395,""y"":508,""t"":782},{""x"":385,""y"":530,""t"":826},{""x"":374,""y"":503,""t"":879},{""x"":375,""y"":461,""t"":914},{""x"":369,""y"":437,""t"":963},{""x"":354,""y"":433,""t"":1020},{""x"":363,""y"":439,""t"":1074},{""x"":363,""y"":487,""t"":1131},{""x"":565,""y"":434,""t"":1184},{""x"":685,""y"":461,""t"":1241},{""x"":882,""y"":461,""t"":1297},{""x"":948,""y"":469,""t"":1333},{""x"":859,""y"":471,""t"":1386},{""x"":877,""y"":400,""t"":1444},{""x"":896,""y"":441,""t"":1477},{""x"":896,""y"":441,""t"":1514},{""x"":857,""y"":436,""t"":1570},{""x"":901,""y"":492,""t"":1622},{""x"":1004,""y"":543,""t"":1679},{""x"":1040,""y"":471,""t"":1734},{""x"":984,""y"":433,""t"":1790},{""x"":806,""y"":400,""t"":1848},{""x"":687,""y"":412,""t"":1901},{""x"":687,""y"":431,""t"":1957},{""x"":673,""y"":445,""t"":2014},{""x"":638,""y"":484,""t"":2069},{""x"":709,""y"":500,""t"":2122},{""x"":891,""y"":464,""t"":2180},{""x"":960,""y"":410,""t"":2235},{""x"":912,""y"":387,""t"":2289},{""x"":898,""y"":383,""t"":2347},{""x"":980,""y"":350,""t"":2400},{""x"":977,""y"":347,""t"":2456},{""x"":1290,""y"":353,""t"":2511},{""x"":1371,""y"":350,""t"":2546},{""x"":1334,""y"":341,""t"":2589},{""x"":1317,""y"":320,""t"":2644},{""x"":1395,""y"":288,""t"":2701},{""x"":1297,""y"":342,""t"":2754},{""x"":1480,""y"":444,""t"":2811}]","{}","","","","","true","prosaccade","false","false","925","1955","2030","2180","2830","1920","1080","true",""
"null","","null","psychophysics","238","902677","0.0-13.0-15.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","19.823797468354638","960","536","","","","","","","[{""x"":1382,""y"":448,""t"":0},{""x"":1396,""y"":412,""t"":60},{""x"":1366,""y"":366,""t"":115},{""x"":1138,""y"":369,""t"":170},{""x"":1123,""y"":395,""t"":204},{""x"":1359,""y"":310,""t"":251},{""x"":1452,""y"":314,""t"":289},{""x"":1495,""y"":425,""t"":335},{""x"":1487,""y"":352,""t"":372},{""x"":1308,""y"":355,""t"":408},{""x"":1231,""y"":395,""t"":463},{""x"":1428,""y"":293,""t"":513},{""x"":1524,""y"":259,""t"":547},{""x"":1566,""y"":246,""t"":598},{""x"":1553,""y"":277,""t"":654},{""x"":1520,""y"":297,""t"":710},{""x"":1496,""y"":282,""t"":765},{""x"":1508,""y"":276,""t"":821},{""x"":1474,""y"":282,""t"":874},{""x"":1229,""y"":339,""t"":919},{""x"":1060,""y"":378,""t"":969},{""x"":899,""y"":424,""t"":1034},{""x"":815,""y"":460,""t"":1087},{""x"":801,""y"":433,""t"":1156},{""x"":899,""y"":398,""t"":1209},{""x"":988,""y"":386,""t"":1259},{""x"":999,""y"":355,""t"":1311},{""x"":982,""y"":330,""t"":1349},{""x"":967,""y"":321,""t"":1387},{""x"":883,""y"":453,""t"":1452},{""x"":871,""y"":520,""t"":1489},{""x"":895,""y"":506,""t"":1532},{""x"":886,""y"":481,""t"":1570},{""x"":852,""y"":458,""t"":1610},{""x"":867,""y"":500,""t"":1648},{""x"":824,""y"":471,""t"":1705},{""x"":741,""y"":465,""t"":1744},{""x"":767,""y"":522,""t"":1781},{""x"":889,""y"":505,""t"":1833},{""x"":948,""y"":442,""t"":1870},{""x"":876,""y"":449,""t"":1935},{""x"":816,""y"":426,""t"":1990},{""x"":813,""y"":410,""t"":2042},{""x"":826,""y"":424,""t"":2077},{""x"":889,""y"":504,""t"":2122},{""x"":953,""y"":606,""t"":2176},{""x"":960,""y"":497,""t"":2232},{""x"":1012,""y"":406,""t"":2286},{""x"":1027,""y"":461,""t"":2342},{""x"":986,""y"":469,""t"":2402},{""x"":877,""y"":486,""t"":2461},{""x"":849,""y"":438,""t"":2514},{""x"":969,""y"":415,""t"":2574},{""x"":683,""y"":411,""t"":2651},{""x"":578,""y"":484,""t"":2707},{""x"":372,""y"":513,""t"":2766},{""x"":353,""y"":503,""t"":2831},{""x"":349,""y"":492,""t"":2867},{""x"":378,""y"":470,""t"":2904},{""x"":428,""y"":461,""t"":2938},{""x"":446,""y"":489,""t"":2992},{""x"":533,""y"":487,""t"":3048},{""x"":565,""y"":466,""t"":3102},{""x"":568,""y"":465,""t"":3157}]","{}","","","","","true","prosaccade","false","true","925","2277","2352","2502","3152","1920","1080","true",""
"null","","null","psychophysics","239","905971","0.0-13.0-16.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","18.611657142857357","960","536","","","","","","","[{""x"":571,""y"":461,""t"":0},{""x"":538,""y"":442,""t"":34},{""x"":510,""y"":467,""t"":71},{""x"":458,""y"":518,""t"":112},{""x"":475,""y"":483,""t"":160},{""x"":496,""y"":445,""t"":200},{""x"":497,""y"":426,""t"":236},{""x"":579,""y"":540,""t"":283},{""x"":542,""y"":544,""t"":339},{""x"":473,""y"":491,""t"":394},{""x"":386,""y"":450,""t"":449},{""x"":379,""y"":422,""t"":506},{""x"":444,""y"":431,""t"":560},{""x"":537,""y"":483,""t"":615},{""x"":550,""y"":573,""t"":671},{""x"":474,""y"":549,""t"":726},{""x"":452,""y"":491,""t"":782},{""x"":427,""y"":442,""t"":837},{""x"":398,""y"":427,""t"":872},{""x"":447,""y"":466,""t"":929},{""x"":490,""y"":497,""t"":985},{""x"":655,""y"":490,""t"":1041},{""x"":767,""y"":483,""t"":1095},{""x"":925,""y"":455,""t"":1152},{""x"":1012,""y"":462,""t"":1207},{""x"":999,""y"":496,""t"":1250},{""x"":1001,""y"":455,""t"":1296},{""x"":942,""y"":425,""t"":1333},{""x"":991,""y"":385,""t"":1387},{""x"":858,""y"":420,""t"":1441},{""x"":841,""y"":438,""t"":1477},{""x"":824,""y"":459,""t"":1533},{""x"":823,""y"":480,""t"":1567},{""x"":873,""y"":504,""t"":1623},{""x"":873,""y"":504,""t"":1677},{""x"":884,""y"":489,""t"":1734},{""x"":891,""y"":457,""t"":1788},{""x"":822,""y"":442,""t"":1845},{""x"":820,""y"":419,""t"":1900},{""x"":794,""y"":407,""t"":1955},{""x"":759,""y"":385,""t"":1992},{""x"":857,""y"":373,""t"":2041},{""x"":823,""y"":375,""t"":2098},{""x"":861,""y"":396,""t"":2152},{""x"":888,""y"":402,""t"":2206},{""x"":771,""y"":421,""t"":2262},{""x"":731,""y"":411,""t"":2297},{""x"":856,""y"":402,""t"":2346},{""x"":796,""y"":414,""t"":2400},{""x"":804,""y"":431,""t"":2435},{""x"":857,""y"":452,""t"":2478},{""x"":737,""y"":474,""t"":2533},{""x"":864,""y"":420,""t"":2590},{""x"":988,""y"":444,""t"":2644},{""x"":1019,""y"":403,""t"":2698},{""x"":1166,""y"":366,""t"":2756},{""x"":1262,""y"":316,""t"":2810},{""x"":1442,""y"":292,""t"":2872},{""x"":1389,""y"":289,""t"":2925},{""x"":1316,""y"":327,""t"":2966},{""x"":1424,""y"":406,""t"":3021},{""x"":1409,""y"":402,""t"":3076},{""x"":1348,""y"":389,""t"":3131},{""x"":1153,""y"":398,""t"":3186},{""x"":1217,""y"":365,""t"":3241}]","{}","","","","","true","prosaccade","false","false","925","2389","2464","2614","3264","1920","1080","true",""
"null","","null","psychophysics","240","908763","0.0-13.0-17.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","19.77739130434803","960","536","","","","","","","[{""x"":1301,""y"":343,""t"":0},{""x"":1370,""y"":334,""t"":54},{""x"":1367,""y"":306,""t"":109},{""x"":1473,""y"":373,""t"":144},{""x"":1394,""y"":358,""t"":196},{""x"":1279,""y"":373,""t"":253},{""x"":1241,""y"":374,""t"":307},{""x"":1464,""y"":283,""t"":365},{""x"":1434,""y"":302,""t"":419},{""x"":1373,""y"":325,""t"":455},{""x"":1429,""y"":301,""t"":512},{""x"":1412,""y"":310,""t"":583},{""x"":1475,""y"":290,""t"":648},{""x"":1352,""y"":346,""t"":708},{""x"":1318,""y"":342,""t"":748},{""x"":1311,""y"":381,""t"":802},{""x"":1415,""y"":439,""t"":844},{""x"":1414,""y"":426,""t"":883},{""x"":1492,""y"":345,""t"":938},{""x"":1314,""y"":317,""t"":991},{""x"":1045,""y"":378,""t"":1046},{""x"":902,""y"":417,""t"":1101},{""x"":929,""y"":411,""t"":1142},{""x"":938,""y"":410,""t"":1186},{""x"":927,""y"":414,""t"":1241},{""x"":881,""y"":402,""t"":1288},{""x"":872,""y"":400,""t"":1326},{""x"":777,""y"":427,""t"":1380},{""x"":815,""y"":459,""t"":1435},{""x"":868,""y"":459,""t"":1489},{""x"":908,""y"":415,""t"":1530},{""x"":895,""y"":412,""t"":1586},{""x"":914,""y"":411,""t"":1622},{""x"":949,""y"":452,""t"":1661},{""x"":960,""y"":447,""t"":1698},{""x"":909,""y"":421,""t"":1742},{""x"":827,""y"":424,""t"":1783},{""x"":752,""y"":447,""t"":1837},{""x"":744,""y"":422,""t"":1893},{""x"":764,""y"":432,""t"":1939},{""x"":803,""y"":453,""t"":1974},{""x"":813,""y"":447,""t"":2008},{""x"":869,""y"":468,""t"":2054},{""x"":749,""y"":456,""t"":2109},{""x"":791,""y"":439,""t"":2164},{""x"":866,""y"":445,""t"":2221},{""x"":885,""y"":454,""t"":2273},{""x"":802,""y"":399,""t"":2329},{""x"":637,""y"":430,""t"":2380},{""x"":598,""y"":445,""t"":2436},{""x"":551,""y"":492,""t"":2483},{""x"":559,""y"":471,""t"":2526},{""x"":484,""y"":483,""t"":2579},{""x"":410,""y"":512,""t"":2624},{""x"":399,""y"":520,""t"":2671},{""x"":430,""y"":555,""t"":2721}]","{}","","","","","true","prosaccade","false","true","925","1856","1931","2081","2731","1920","1080","true",""
"null","","null","psychophysics","241","911617","0.0-13.0-18.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","19.995886524822165","960","536","","","","","","","[{""x"":479,""y"":549,""t"":0},{""x"":517,""y"":530,""t"":44},{""x"":468,""y"":509,""t"":85},{""x"":456,""y"":455,""t"":128},{""x"":465,""y"":412,""t"":169},{""x"":472,""y"":394,""t"":212},{""x"":471,""y"":400,""t"":252},{""x"":486,""y"":399,""t"":290},{""x"":483,""y"":433,""t"":326},{""x"":533,""y"":474,""t"":365},{""x"":546,""y"":525,""t"":406},{""x"":460,""y"":565,""t"":464},{""x"":427,""y"":499,""t"":523},{""x"":413,""y"":452,""t"":581},{""x"":425,""y"":425,""t"":616},{""x"":534,""y"":372,""t"":651},{""x"":628,""y"":363,""t"":687},{""x"":762,""y"":354,""t"":722},{""x"":858,""y"":403,""t"":759},{""x"":890,""y"":398,""t"":794},{""x"":973,""y"":523,""t"":831},{""x"":872,""y"":503,""t"":887},{""x"":828,""y"":449,""t"":944},{""x"":830,""y"":494,""t"":1006},{""x"":696,""y"":452,""t"":1062},{""x"":600,""y"":421,""t"":1123},{""x"":606,""y"":514,""t"":1184},{""x"":772,""y"":463,""t"":1243},{""x"":838,""y"":381,""t"":1303},{""x"":773,""y"":441,""t"":1364},{""x"":758,""y"":436,""t"":1401},{""x"":812,""y"":446,""t"":1453},{""x"":908,""y"":424,""t"":1489},{""x"":997,""y"":449,""t"":1525},{""x"":876,""y"":446,""t"":1584},{""x"":805,""y"":394,""t"":1627},{""x"":800,""y"":351,""t"":1688},{""x"":709,""y"":373,""t"":1727},{""x"":757,""y"":412,""t"":1766},{""x"":846,""y"":437,""t"":1804},{""x"":851,""y"":433,""t"":1863},{""x"":857,""y"":427,""t"":1899},{""x"":920,""y"":429,""t"":1949},{""x"":833,""y"":455,""t"":2003},{""x"":879,""y"":528,""t"":2040},{""x"":944,""y"":520,""t"":2075},{""x"":991,""y"":486,""t"":2129},{""x"":971,""y"":440,""t"":2184},{""x"":897,""y"":415,""t"":2219},{""x"":856,""y"":399,""t"":2254},{""x"":806,""y"":463,""t"":2293},{""x"":653,""y"":489,""t"":2330},{""x"":501,""y"":443,""t"":2369},{""x"":482,""y"":433,""t"":2408},{""x"":438,""y"":417,""t"":2457},{""x"":406,""y"":484,""t"":2518},{""x"":397,""y"":511,""t"":2578},{""x"":403,""y"":518,""t"":2616},{""x"":344,""y"":510,""t"":2662},{""x"":331,""y"":520,""t"":2698},{""x"":373,""y"":555,""t"":2772},{""x"":397,""y"":526,""t"":2810}]","{}","","","","","true","prosaccade","false","true","925","1952","2027","2177","2827","1920","1080","true",""
"null","","null","psychophysics","242","914795","0.0-13.0-19.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","19.86076433121028","960","536","","","","","","","[{""x"":436,""y"":474,""t"":0},{""x"":470,""y"":428,""t"":34},{""x"":443,""y"":409,""t"":89},{""x"":408,""y"":439,""t"":128},{""x"":432,""y"":463,""t"":171},{""x"":439,""y"":486,""t"":204},{""x"":442,""y"":497,""t"":260},{""x"":408,""y"":519,""t"":301},{""x"":456,""y"":598,""t"":370},{""x"":525,""y"":563,""t"":410},{""x"":587,""y"":523,""t"":455},{""x"":476,""y"":527,""t"":505},{""x"":368,""y"":525,""t"":541},{""x"":345,""y"":472,""t"":598},{""x"":357,""y"":444,""t"":648},{""x"":400,""y"":439,""t"":682},{""x"":422,""y"":440,""t"":730},{""x"":432,""y"":469,""t"":783},{""x"":460,""y"":471,""t"":825},{""x"":461,""y"":464,""t"":860},{""x"":480,""y"":472,""t"":916},{""x"":442,""y"":498,""t"":952},{""x"":439,""y"":557,""t"":991},{""x"":424,""y"":560,""t"":1031},{""x"":465,""y"":539,""t"":1074},{""x"":468,""y"":495,""t"":1113},{""x"":535,""y"":472,""t"":1168},{""x"":590,""y"":441,""t"":1224},{""x"":723,""y"":431,""t"":1280},{""x"":785,""y"":424,""t"":1320},{""x"":856,""y"":431,""t"":1357},{""x"":934,""y"":431,""t"":1396},{""x"":978,""y"":504,""t"":1434},{""x"":1020,""y"":494,""t"":1475},{""x"":799,""y"":468,""t"":1531},{""x"":718,""y"":484,""t"":1568},{""x"":859,""y"":493,""t"":1602},{""x"":859,""y"":448,""t"":1660},{""x"":850,""y"":421,""t"":1696},{""x"":855,""y"":486,""t"":1751},{""x"":818,""y"":448,""t"":1805},{""x"":849,""y"":480,""t"":1841},{""x"":932,""y"":479,""t"":1895},{""x"":915,""y"":412,""t"":1951},{""x"":898,""y"":376,""t"":2009},{""x"":879,""y"":382,""t"":2063},{""x"":789,""y"":470,""t"":2117},{""x"":721,""y"":489,""t"":2174},{""x"":806,""y"":440,""t"":2230},{""x"":867,""y"":404,""t"":2288},{""x"":860,""y"":430,""t"":2330},{""x"":864,""y"":492,""t"":2371},{""x"":808,""y"":459,""t"":2426},{""x"":566,""y"":442,""t"":2483},{""x"":448,""y"":473,""t"":2518},{""x"":465,""y"":515,""t"":2578},{""x"":433,""y"":468,""t"":2613},{""x"":460,""y"":459,""t"":2697},{""x"":435,""y"":468,""t"":2750},{""x"":426,""y"":494,""t"":2808},{""x"":474,""y"":525,""t"":2861},{""x"":475,""y"":531,""t"":2930},{""x"":434,""y"":532,""t"":2979},{""x"":362,""y"":504,""t"":3020},{""x"":339,""y"":474,""t"":3057},{""x"":345,""y"":481,""t"":3107}]","{}","","","","","true","prosaccade","false","true","925","2244","2319","2469","3119","1920","1080","true",""
"null","","null","psychophysics","243","917620","0.0-13.0-20.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","19.757323943661415","960","536","","","","","","","[{""x"":354,""y"":490,""t"":0},{""x"":378,""y"":490,""t"":35},{""x"":413,""y"":474,""t"":69},{""x"":434,""y"":450,""t"":104},{""x"":390,""y"":453,""t"":138},{""x"":389,""y"":436,""t"":195},{""x"":394,""y"":440,""t"":249},{""x"":405,""y"":495,""t"":305},{""x"":375,""y"":481,""t"":360},{""x"":450,""y"":505,""t"":413},{""x"":493,""y"":459,""t"":470},{""x"":419,""y"":480,""t"":526},{""x"":386,""y"":489,""t"":610},{""x"":383,""y"":494,""t"":648},{""x"":413,""y"":501,""t"":684},{""x"":441,""y"":490,""t"":719},{""x"":425,""y"":504,""t"":753},{""x"":437,""y"":536,""t"":792},{""x"":428,""y"":558,""t"":830},{""x"":422,""y"":565,""t"":883},{""x"":503,""y"":524,""t"":919},{""x"":723,""y"":477,""t"":956},{""x"":872,""y"":452,""t"":1025},{""x"":935,""y"":435,""t"":1063},{""x"":1030,""y"":408,""t"":1099},{""x"":956,""y"":470,""t"":1152},{""x"":826,""y"":474,""t"":1195},{""x"":824,""y"":426,""t"":1232},{""x"":769,""y"":410,""t"":1272},{""x"":760,""y"":404,""t"":1309},{""x"":712,""y"":400,""t"":1347},{""x"":618,""y"":424,""t"":1416},{""x"":836,""y"":388,""t"":1450},{""x"":896,""y"":404,""t"":1514},{""x"":748,""y"":422,""t"":1552},{""x"":741,""y"":401,""t"":1588},{""x"":671,""y"":399,""t"":1629},{""x"":698,""y"":387,""t"":1666},{""x"":619,""y"":396,""t"":1700},{""x"":874,""y"":376,""t"":1771},{""x"":817,""y"":410,""t"":1806},{""x"":828,""y"":421,""t"":1846},{""x"":817,""y"":423,""t"":1902},{""x"":859,""y"":482,""t"":1941},{""x"":689,""y"":508,""t"":1998},{""x"":545,""y"":559,""t"":2066},{""x"":660,""y"":554,""t"":2118},{""x"":671,""y"":540,""t"":2157},{""x"":694,""y"":480,""t"":2194},{""x"":676,""y"":434,""t"":2228},{""x"":672,""y"":428,""t"":2285},{""x"":581,""y"":420,""t"":2344},{""x"":458,""y"":409,""t"":2407},{""x"":456,""y"":465,""t"":2462},{""x"":413,""y"":475,""t"":2498},{""x"":455,""y"":484,""t"":2541},{""x"":494,""y"":486,""t"":2582},{""x"":483,""y"":482,""t"":2620},{""x"":513,""y"":479,""t"":2677},{""x"":518,""y"":447,""t"":2734},{""x"":412,""y"":457,""t"":2803}]","{}","","","","","true","prosaccade","false","true","925","1916","1991","2141","2791","1920","1080","true",""
"null","","null","psychophysics","244","920369","0.0-13.0-21.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","20.21149253731319","960","536","","","","","","","[{""x"":387,""y"":460,""t"":0},{""x"":324,""y"":484,""t"":35},{""x"":359,""y"":493,""t"":85},{""x"":447,""y"":489,""t"":126},{""x"":495,""y"":484,""t"":164},{""x"":467,""y"":464,""t"":200},{""x"":451,""y"":461,""t"":257},{""x"":504,""y"":461,""t"":311},{""x"":462,""y"":445,""t"":347},{""x"":451,""y"":451,""t"":399},{""x"":413,""y"":451,""t"":436},{""x"":459,""y"":444,""t"":478},{""x"":548,""y"":451,""t"":536},{""x"":567,""y"":437,""t"":581},{""x"":553,""y"":409,""t"":621},{""x"":501,""y"":447,""t"":690},{""x"":489,""y"":477,""t"":724},{""x"":452,""y"":496,""t"":803},{""x"":399,""y"":525,""t"":839},{""x"":353,""y"":516,""t"":876},{""x"":315,""y"":519,""t"":923},{""x"":337,""y"":506,""t"":958},{""x"":333,""y"":516,""t"":1023},{""x"":408,""y"":540,""t"":1085},{""x"":507,""y"":510,""t"":1142},{""x"":594,""y"":463,""t"":1196},{""x"":578,""y"":470,""t"":1264},{""x"":713,""y"":450,""t"":1330},{""x"":843,""y"":425,""t"":1366},{""x"":833,""y"":414,""t"":1401},{""x"":813,""y"":416,""t"":1458},{""x"":925,""y"":413,""t"":1498},{""x"":840,""y"":397,""t"":1539},{""x"":741,""y"":536,""t"":1606},{""x"":721,""y"":506,""t"":1645},{""x"":744,""y"":484,""t"":1686},{""x"":730,""y"":448,""t"":1726},{""x"":618,""y"":434,""t"":1761},{""x"":532,""y"":450,""t"":1796},{""x"":514,""y"":455,""t"":1830},{""x"":537,""y"":365,""t"":1864},{""x"":512,""y"":377,""t"":1903},{""x"":504,""y"":414,""t"":1961},{""x"":510,""y"":452,""t"":2001},{""x"":541,""y"":484,""t"":2040},{""x"":561,""y"":499,""t"":2100},{""x"":583,""y"":503,""t"":2155},{""x"":552,""y"":494,""t"":2190},{""x"":532,""y"":472,""t"":2224},{""x"":481,""y"":470,""t"":2287},{""x"":478,""y"":485,""t"":2341},{""x"":534,""y"":456,""t"":2390},{""x"":489,""y"":457,""t"":2461},{""x"":453,""y"":438,""t"":2496},{""x"":464,""y"":403,""t"":2536},{""x"":475,""y"":413,""t"":2574},{""x"":400,""y"":428,""t"":2637},{""x"":491,""y"":466,""t"":2694}]","{}","","","","","true","prosaccade","false","true","925","1838","1913","2063","2713","1920","1080","true",""
"null","
        <h3>Bloque de antisacadas</h3>
        <p><span style=""font-size:48px;""><b>&#10799;</b></span> = mirar en la dirección OPUESTA<p>
        
  
  <style>
    .gif-instruction {
      border: 2px solid black;
      padding-right: 10px;
      padding-left: 10px;
      margin-bottom: 10px;
    }
    .gif-instruction > img {
      width: 70%;
      height: auto;
      display: block;
      margin-left: auto;
      margin-right: auto;
      border: 1px solid black;
    }
  </style>

  <div class=""gif-instruction"">
    <h4>Antisacada</h4>
    <img src=""antisaccade.gif"" alt=""antisaccade instructions"" /> 
    <p>Mirar hacia el lado contrario</p>
  </div>

      ","null","html-keyboard-response","245","923404","0.0-13.0-23.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","psychophysics","246","926600","0.0-13.0-24.0","106","1","2022-06-03 19:52:18","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (X11; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0","","Firefox","97.0","Linux","","","","","","","","","key","null","19.866962025317076","960","536","","","","","","","[{""x"":589,""y"":463,""t"":0},{""x"":660,""y"":439,""t"":61},{""x"":729,""y"":443,""t"":115},{""x"":930,""y"":421,""t"":170},{""x"":783,""y"":423,""t"":228},{""x"":847,""y"":397,""t"":280},{""x"":693,""y"":443,""t"":337},{""x"":597,""y"":494,""t"":394},{""x"":642,""y"":483,""t"":477},{""x"":616,""y"":419,""t"":513},{""x"":558,""y"":379,""t"":550},{""x"":541,""y"":406,""t"":585},{""x"":536,""y"":444,""t"":643},{""x"":598,""y"":475,""t"":690},{""x"":606,""y"":458,""t"":732},{""x"":556,""y"":446,""t"":787},{""x"":622,""y"":424,""t"":837},{""x"":794,""y"":410,""t"":875},{""x"":798,""y"":432,""t"":914},{""x"":786,""y"":511,""t"":955},{""x"":800,""y"":494,""t"":990},{""x"":682,""y"":454,""t"":1029},{""x"":687,""y"":452,""t"":1082},{""x"":903,""y"":497,""t"":1119},{""x"":870,""y"":475,""t"":1156},{""x"":821,""y"":517,""t"":1197},{""x"":731,""y"":494,""t"":1234},{""x"":687,""y"":454,""t"":1304},{""x"":702,""y"":444,""t"":1360},{""x"":649,""y"":406,""t"":1412},{""x"":638,""y"":388,""t"":1468},{""x"":704,""y"":398,""t"":1532},{""x"":689,""y"":386,""t"":1574},{""x"":697,""y"":434,""t"":1611},{""x"":704,""y"":457,""t"":1680},{""x"":848,""y"":445,""t"":1722},{""x"":845,""y"":439,""t"":1757},{""x"":833,""y"":460,""t"":1791},{""x"":966,""y"":491,""t"":1825},{""x"":808,""y"":451,""t"":1882},{""x"":739,""y"":417,""t"":1926},{""x"":718,""y"":393,""t"":1971},{""x"":650,""y"":423,""t"":2010},{""x"":609,""y"":475,""t"":2065},{""x"":663,""y"":450,""t"":2101},{""x"":721,""y"":415,""t"":2162},{""x"":815,""y"":390,""t"":2196},{""x"":828,""y"":382,""t"":2251},{""x"":790,""y"":363,""t"":2307},{""x"":730,""y"":389,""t"":2342},{""x"":685,""y"":419,""t"":2389},{""x"":602,""y"":461,""t"":2443},{""x"":820,""y"":446,""t"":2498},{""x"":889,""y"":412,""t"":2554},{""x"":796,""y"":439,""t"":2609},{""x"":876,""y"":431,""t"":2666},{""x"":820,""y"":428,""t"":2700},{""x"":856,""y"":411,""t"":2735},{""x"":681,""y"":409,""t"":2801},{""x"":447,""y"":442,""t"":2855},{""x"":382,""y"":444,""t"":2912},{""x"":476,""y"":443,""t"":2971},{""x"":510,""y"":463,""t"":3025},{""x"":502,""y"":470,""t"":3080},{""x"":531,""y"":463,""t"":3131},{""x"":559,""y"":455,""t"":3177}]","{}","","","","","true","antisaccade","false","true","925","2299","2374","2524","3174","1920","1080","true",""
